Gene stable ID	Gene name	Human gene stable ID	Human gene name	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human orthology confidence [0 low, 1 high]
YPL036W		ENSG00000187527	ATP13A5	13.5164	10.509	0
YPL036W		ENSG00000127249	ATP13A4	14.3611	11.3712	0
YPL036W		ENSG00000157087	ATP2B2	17.4234	13.2743	0
YPL036W		ENSG00000075673	ATP12A	17.529	15.8852	0
YPL036W		ENSG00000064270	ATP2C2	24.4984	23.7949	0
YPL036W		ENSG00000196296	ATP2A1	19.641	18.5814	0
YPL036W		ENSG00000058668	ATP2B4	17.529	13.7759	0
YPL036W		ENSG00000070961	ATP2B1	17.529	13.6066	0
YPL036W		ENSG00000132681	ATP1A4	17.7402	16.3265	0
YBL061C	SKT5	ENSG00000071537	SEL1L	13.6494	11.9647	0
YBL061C	SKT5	ENSG00000091490	SEL1L3	15.6609	9.62897	0
YBL061C	SKT5	ENSG00000109771	LRP2BP	6.75287	13.5447	0
YBL061C	SKT5	ENSG00000081791	DELE1	12.6437	17.0874	0
YBL061C	SKT5	ENSG00000101251	SEL1L2	10.6322	12.8696	0
YHR216W	IMD2	ENSG00000100938	GMPR2	20.0765	24.5902	0
YMR186W	HSC82	ENSG00000080824	HSP90AA1	63.1206	52.1077	1
YMR186W	HSC82	ENSG00000096384	HSP90AB1	64.2553	62.5691	1
YMR186W	HSC82	ENSG00000166598	HSP90B1	47.8014	41.9676	1
YMR186W	HSC82	ENSG00000126602	TRAP1	29.2199	29.2614	1
YMR169C		ENSG00000108602	ALDH3A1	24.5059	27.3731	0
YMR169C		ENSG00000111275	ALDH2	46.0474	45.0677	0
YMR169C		ENSG00000257767	AC002996.1	23.1225	45.1737	0
YMR169C		ENSG00000184254	ALDH1A3	46.0474	45.5078	0
YMR169C		ENSG00000136010	ALDH1L2	40.9091	22.4269	0
YMR169C		ENSG00000119711	ALDH6A1	27.668	26.1682	0
YMR169C		ENSG00000137124	ALDH1B1	44.8617	43.9072	0
YMR169C		ENSG00000128918	ALDH1A2	45.8498	44.7876	0
YMR169C		ENSG00000006534	ALDH3B1	21.9368	23.7179	0
YMR169C		ENSG00000143149	ALDH9A1	34.1897	33.3977	0
YMR169C		ENSG00000118514	ALDH8A1	34.3874	35.729	0
YMR169C		ENSG00000144908	ALDH1L1	40.5138	22.4781	0
YMR169C		ENSG00000072210	ALDH3A2	23.7154	23.622	0
YMR169C		ENSG00000132746	ALDH3B2	18.9723	24.9351	0
YMR169C		ENSG00000161618	ALDH16A1	24.7036	15.586	0
YMR169C		ENSG00000165092	ALDH1A1	46.4427	46.9062	0
YMR169C		ENSG00000164904	ALDH7A1	26.8775	25.2319	0
YJL098W		ENSG00000100239	PPP6R2	14.8393	16.3712	0
YJL098W		ENSG00000110075	PPP6R3	14.4612	17.4061	0
YJL098W		ENSG00000105063	PPP6R1	14.2722	17.1396	0
YOR396W		ENSG00000108771	DHX58	7.34967	19.469	0
YOR396W		ENSG00000107201	DDX58	7.5167	14.5946	0
YOR396W		ENSG00000115267	IFIH1	8.63029	15.122	0
YOL066C	RIB2	ENSG00000166133	RPUSD2	28.7648	31.1927	1
YNL247W		ENSG00000134905	CARS2	25.0326	34.0426	1
YNL247W		ENSG00000110619	CARS	44.5893	41.1552	1
YPR102C	RPL11A	ENSG00000142676	RPL11	68.9655	67.4157	0
YIL095W	PRK1	ENSG00000138756	BMP2K	22.3457	15.59	0
YIL095W	PRK1	ENSG00000115977	AAK1	21.7284	18.3143	0
YLR050C		ENSG00000109084	TMEM97	29.1925	26.7045	1
YNL161W		ENSG00000211455	STK38L	30.4233	49.569	1
YNL161W		ENSG00000112079	STK38	30.4233	49.4624	1
YPR048W		ENSG00000188566	NDOR1	28.7319	29.538	1
YPR140W		ENSG00000102125	TAZ	20.21	26.3699	0
Q0045	COX1	ENSG00000198804	MT-CO1	49.6255	51.6569	1
YKL058W		ENSG00000140307	GTF2A2	35.2459	39.4495	1
YGL030W	RPL30	ENSG00000156482	RPL30	58.0952	53.0435	1
YHR209W		ENSG00000165171	METTL27	11.6838	13.8776	0
YHR209W		ENSG00000185432	METTL7A	13.0584	15.5738	0
YHR209W		ENSG00000214435	AS3MT	12.3711	9.6	0
YHR209W		ENSG00000170439	METTL7B	11.3402	13.5246	0
YKR017C		ENSG00000166233	ARIH1	27.9492	27.6481	1
YER126C		ENSG00000164346	NSA2	62.069	62.3077	1
YLR439W	MRPL4	ENSG00000136522	MRPL47	14.1066	18	0
YKL001C		ENSG00000198682	PAPSS2	50.495	16.4782	0
YKL001C		ENSG00000138801	PAPSS1	52.9703	17.1474	0
YKL078W		ENSG00000005100	DHX33	35.102	36.4922	1
YJL062W	LAS21	ENSG00000174227	PIGG	26.8675	22.6857	0
YNL106C	INP52	ENSG00000132376	INPP5K	8.79121	23.2143	0
YNL106C	INP52	ENSG00000185133	INPP5J	13.4404	15.8052	0
YNL106C	INP52	ENSG00000168918	INPP5D	13.2713	13.2044	0
YNL106C	INP52	ENSG00000198825	INPP5F	8.79121	9.18728	0
YNL106C	INP52	ENSG00000198574	SH2D1B	1.52156	13.6364	0
YNL106C	INP52	ENSG00000122126	OCRL	14.0321	18.424	0
YNL106C	INP52	ENSG00000165458	INPPL1	12.5106	11.7647	0
YNL106C	INP52	ENSG00000183918	SH2D1A	1.60609	14.8438	0
YNL106C	INP52	ENSG00000159082	SYNJ1	27.9797	20.5335	0
YNL106C	INP52	ENSG00000078269	SYNJ2	26.5427	20.9893	0
YDR211W		ENSG00000145191	EIF2B5	28.3708	28.0166	1
YDL109C		ENSG00000082269	FAM135A	16.847	7.19472	0
YDL109C		ENSG00000147724	FAM135B	17.7743	8.17923	0
YIL111W		ENSG00000131143	COX4I1	21.3333	18.9349	0
YIL111W		ENSG00000131055	COX4I2	18.6667	16.3743	0
YOR117W	RPT5	ENSG00000165916	PSMC3	67.9724	67.1982	1
YOR074C	CDC21	ENSG00000176890	TYMS	60.5263	58.7859	1
YPL170W		ENSG00000164040	PGRMC2	33.5526	20.6478	0
YPL170W		ENSG00000101856	PGRMC1	36.1842	28.2051	0
YHR072W		ENSG00000160285	LSS	37.8933	37.8415	1
YOR077W	RTS2	ENSG00000151657	KIN	29.3103	17.3028	0
YAL043C	PTA1	ENSG00000125755	SYMPK	19.1083	11.7739	0
YER025W	GCD11	ENSG00000103342	GSPT1	11.7647	9.73312	0
YER025W	GCD11	ENSG00000189369	GSPT2	11.9545	10.0318	0
YER025W	GCD11	ENSG00000180574	EIF2S3B	59.7723	67.5966	0
YER025W	GCD11	ENSG00000130741	EIF2S3	63.5674	70.9746	0
YER025W	GCD11	ENSG00000101210	EEF1A2	13.093	14.9028	0
YER025W	GCD11	ENSG00000156508	EEF1A1	13.6622	15.5844	0
YLR348C		ENSG00000262660	AC139530.3	31.5436	21.267	0
YLR348C		ENSG00000183048	SLC25A10	29.1946	21.4286	0
YNL320W		ENSG00000139826	ABHD13	36.9718	31.1573	1
YMR034C		ENSG00000120519	SLC10A7	19.5853	23.743	0
YMR310C		ENSG00000198917	SPOUT1	23.6593	19.9468	0
YKL132C		ENSG00000136877	FPGS	18.3721	13.4583	0
YOL163W		ENSG00000101194	SLC17A9	20.1183	7.79817	0
YOL163W		ENSG00000179520	SLC17A8	24.2604	6.96095	0
YOL163W		ENSG00000124564	SLC17A3	18.3432	6.2249	0
YOL163W		ENSG00000104888	SLC17A7	24.2604	7.32143	0
YOL163W		ENSG00000091664	SLC17A6	23.6686	6.87285	0
YOL163W		ENSG00000157800	SLC37A3	20.1183	6.88259	0
YOL163W		ENSG00000134955	SLC37A2	19.5266	6.53465	0
YOL163W		ENSG00000112337	SLC17A2	21.8935	7.74059	0
YOL163W		ENSG00000119899	SLC17A5	27.2189	9.29293	0
YOL163W		ENSG00000146039	SLC17A4	21.8935	7.44467	0
YOL163W		ENSG00000124568	SLC17A1	17.1598	6.20985	0
YOL163W		ENSG00000137700	SLC37A4	18.9349	7.09534	0
YOL163W		ENSG00000160190	SLC37A1	20.1183	6.37899	0
YJL141C		ENSG00000179335	CLK3	12.6394	15.9875	0
YJL141C		ENSG00000113240	CLK4	14.0025	23.4927	0
YPR192W		ENSG00000167580	AQP2	21.6393	24.3542	0
YPR192W		ENSG00000143595	AQP10	14.4262	14.6179	0
YPR192W		ENSG00000103569	AQP9	17.7049	18.3051	0
YPR192W		ENSG00000161798	AQP5	22.623	26.0377	0
YPR192W		ENSG00000086159	AQP6	22.2951	24.1135	0
YLR009W		ENSG00000137876	RSL24D1	46.2312	56.4417	1
YNL141W		ENSG00000168803	ADAL	20.7493	20.2817	0
YNL141W		ENSG00000196839	ADA	25.3602	24.2424	0
YNL141W		ENSG00000093072	ADA2	17.5793	11.9374	0
YML034W	SRC1	ENSG00000174106	LEMD3	9.95204	9.11087	0
YML034W	SRC1	ENSG00000161904	LEMD2	7.19424	11.9284	0
YBL091C-A		ENSG00000101558	VAPA	24	14.2857	0
YBL091C-A		ENSG00000124164	VAPB	25.1429	18.107	0
YER099C		ENSG00000147224	PRPS1	62.2642	62.2642	1
YER099C		ENSG00000101911	PRPS2	62.8931	62.3053	1
YER099C		ENSG00000229937	PRPS1L1	60.3774	60.3774	1
YMR131C		ENSG00000105447	GRWD1	30.7241	35.2018	1
YPL150W		ENSG00000165304	MELK	13.3185	18.4332	0
YOR289W		ENSG00000144233	AMMECR1L	31.0757	25.1613	1
YOR289W		ENSG00000101935	AMMECR1	30.6773	23.1231	0
YCL025C	AGP1	ENSG00000099960	SLC7A4	15.3239	15.2756	0
YCL025C	AGP1	ENSG00000092068	SLC7A8	14.6919	17.3832	0
YCL025C	AGP1	ENSG00000003989	SLC7A2	15.6398	14.1834	0
YCL025C	AGP1	ENSG00000021488	SLC7A9	14.534	18.8912	0
YCL025C	AGP1	ENSG00000103064	SLC7A6	14.06	17.2816	0
YCL025C	AGP1	ENSG00000139514	SLC7A1	17.0616	17.1701	0
YCL025C	AGP1	ENSG00000164893	SLC7A13	11.2164	15.1064	0
YCL025C	AGP1	ENSG00000155465	SLC7A7	14.06	17.4168	0
YCL025C	AGP1	ENSG00000130876	SLC7A10	14.218	17.2084	0
YCL025C	AGP1	ENSG00000151012	SLC7A11	14.06	17.7645	0
YCL025C	AGP1	ENSG00000013293	SLC7A14	15.1659	12.4514	0
YCL025C	AGP1	ENSG00000103257	SLC7A5	13.1122	16.3708	0
YCL025C	AGP1	ENSG00000165349	SLC7A3	16.4297	16.8013	0
YDL132W		ENSG00000055130	CUL1	31.411	32.9897	1
YOL100W		ENSG00000140992	PDPK1	15.9112	30.9353	0
YLR157C	ASP3-2	ENSG00000166183	ASPG	1.10497	0.69808	0
YGL039W		ENSG00000088451	TGDS	12.931	12.8571	0
YGL039W		ENSG00000115652	UXS1	10.6322	8.70588	0
YGL039W		ENSG00000099377	HSD3B7	12.3563	11.6531	0
YGL039W		ENSG00000184860	SDR42E1	13.5057	11.9593	0
YGL039W		ENSG00000183921	SDR42E2	11.7816	9.71564	0
YGL039W		ENSG00000112699	GMDS	9.77011	9.13978	0
YGL039W		ENSG00000104522	TSTA3	16.6667	18.0685	0
YGL039W		ENSG00000203859	HSD3B2	12.931	12.0968	0
YGL039W		ENSG00000203857	HSD3B1	13.2184	12.3324	0
YCR012W		ENSG00000170950	PGK2	62.7404	62.5899	1
YCR012W		ENSG00000102144	PGK1	65.625	65.4676	1
YHR049W		ENSG00000262664	OVCA2	22.2222	23.7885	0
YMR113W		ENSG00000136877	FPGS	24.8244	18.0579	0
YCR075C		ENSG00000040531	CTNS	28.0769	18.25	0
YDR392W		ENSG00000196284	SUPT3H	25.816	26.5244	1
YPL079W	RPL21B	ENSG00000122026	RPL21	58.75	58.75	1
YJL013C		ENSG00000156970	BUB1B	21.3592	10.4762	0
YJL013C		ENSG00000169679	BUB1	15.534	7.37327	0
YDL063C		ENSG00000155393	HEATR3	18.0645	16.4706	0
YJL109C		ENSG00000119285	HEATR1	11.3058	9.32836	0
YJR155W		ENSG00000122787	AKR1D1	11.1111	9.81595	0
YJR155W		ENSG00000053371	AKR7A2	15.2778	12.2563	0
YJR155W		ENSG00000187134	AKR1C1	11.4583	10.2167	0
YJR155W		ENSG00000196139	AKR1C3	12.8472	11.4551	0
YJR155W		ENSG00000069424	KCNAB2	15.2778	10.6024	0
YJR155W		ENSG00000198074	AKR1B10	12.1528	11.0759	0
YJR155W		ENSG00000151632	AKR1C2	11.4583	10.2167	0
YJR155W		ENSG00000162482	AKR7A3	15.9722	13.8973	0
YJR155W		ENSG00000085662	AKR1B1	11.4583	10.443	0
YJR155W		ENSG00000165568	AKR1E2	13.5417	12.1875	0
YJR155W		ENSG00000170049	KCNAB3	17.0139	12.1287	0
YJR155W		ENSG00000117448	AKR1A1	12.1528	10.7692	0
YJR155W		ENSG00000211454	AKR7L	15.625	13.5952	0
YJR155W		ENSG00000227471	AKR1B15	12.5	10.4651	0
YJR155W		ENSG00000169282	KCNAB1	13.8889	9.54654	0
YJR155W		ENSG00000264006	AKR1C8P	11.1111	9.81595	0
YJR155W		ENSG00000198610	AKR1C4	12.1528	10.8359	0
YDR435C		ENSG00000205629	LCMT1	29.2683	28.7425	1
YHR111W	UBA4	ENSG00000124217	MOCS3	39.0909	37.3913	1
YMR314W		ENSG00000129084	PSMA1	52.5641	45.7249	1
YMR314W		ENSG00000256206	AC018523.2	29.0598	41.4634	1
YLR070C		ENSG00000197894	ADH5	25.5618	24.3316	0
YLR070C		ENSG00000196344	ADH7	22.7528	20.5584	0
YLR070C		ENSG00000172955	ADH6	22.4719	21.3333	0
YLR070C		ENSG00000196616	ADH1B	23.5955	22.4	0
YLR070C		ENSG00000187758	ADH1A	23.3146	22.1333	0
YLR070C		ENSG00000248144	ADH1C	22.4719	21.3333	0
YLR070C		ENSG00000198099	ADH4	21.3483	19.0476	0
YBR183W	YPC1	ENSG00000078124	ACER3	29.7468	35.206	1
YBR183W	YPC1	ENSG00000167769	ACER1	18.6709	22.3485	0
YBR183W	YPC1	ENSG00000177076	ACER2	18.6709	21.4545	0
YER026C	CHO1	ENSG00000274386	TMEM269	14.1304	15.9184	0
YDL017W	CDC7	ENSG00000097046	CDC7	26.6272	23.5192	0
YCR093W	CDC39	ENSG00000125107	CNOT1	26.186	23.2323	0
YBL097W		ENSG00000121152	NCAPH	19.7613	20.108	0
YMR231W	PEP5	ENSG00000160695	VPS11	20.4082	22.3167	0
YKL165C	MCD4	ENSG00000197563	PIGN	36.5615	36.0902	1
YPR175W		ENSG00000100479	POLE2	21.4804	28.0835	0
YLR305C		ENSG00000241973	PI4KA	27.1579	24.548	0
YLR107W		ENSG00000143319	ISG20L2	16.5842	18.9802	0
YLR107W		ENSG00000181026	AEN	15.3465	19.0769	0
YLR107W		ENSG00000005189	REXO5	16.5842	8.65633	0
YKL085W		ENSG00000166800	LDHAL6A	23.3533	23.494	0
YKL085W		ENSG00000285854	AC010197.2	18.2635	21.7082	0
YKL085W		ENSG00000111716	LDHB	22.1557	22.1557	0
YKL085W		ENSG00000134333	LDHA	23.3533	21.6066	0
YKL085W		ENSG00000171989	LDHAL6B	22.1557	19.4226	0
YKL085W		ENSG00000166796	LDHC	26.3473	26.506	0
YCR026C		ENSG00000197594	ENPP1	21.9677	17.6216	0
YCR026C		ENSG00000154269	ENPP3	20.2156	17.1429	0
YCR026C		ENSG00000164303	ENPP6	14.9596	25.2273	0
YCR026C		ENSG00000136960	ENPP2	19.9461	16.1749	0
YCR026C		ENSG00000112796	ENPP5	16.5768	25.7862	0
YCR026C		ENSG00000001561	ENPP4	14.8248	24.2826	0
YLR038C		ENSG00000160471	COX6B2	42.1687	39.7727	0
YLR038C		ENSG00000126267	COX6B1	45.7831	44.186	0
YCR044C	PER1	ENSG00000161395	PGAP3	25.4902	28.4375	1
YJL191W	RPS14B	ENSG00000164587	RPS14	80.4348	73.5099	1
YDR139C		ENSG00000129559	NEDD8	58.4416	55.5556	1
YHR183W		ENSG00000142657	PGD	65.2352	66.0455	1
YLR064W		ENSG00000109133	TMEM33	19.4139	21.4575	0
YER174C		ENSG00000108010	GLRX3	29.5082	21.4925	0
YDL043C	PRP11	ENSG00000104897	SF3A2	20.6767	11.8534	0
YFR031C		ENSG00000136824	SMC2	35.9829	35.1713	1
YGL231C		ENSG00000128463	EMC4	24.2105	25.1366	0
YDL093W		ENSG00000128228	SDF2L1	6.86406	23.0769	0
YDL093W		ENSG00000132581	SDF2	7.6716	27.0142	0
YNR035C	ARC35	ENSG00000163466	ARPC2	30.117	34.3333	1
YGL027C	CWH41	ENSG00000115275	MOGS	26.0504	25.9259	1
YBL020W		ENSG00000163933	RFT1	23.8676	25.3235	0
YBL020W		ENSG00000272305	AC096887.1	4.3554	20.3252	0
YBR164C	ARL1	ENSG00000120805	ARL1	63.388	64.0884	1
YGL126W	SCS3	ENSG00000197296	FITM2	15	21.7557	0
YGL126W	SCS3	ENSG00000139914	FITM1	15.2632	19.863	0
YGR088W	CTT1	ENSG00000121691	CAT	37.0107	39.4687	1
YBR112C	CYC8	ENSG00000132510	KDM6B	13.6646	7.8478	0
YBR112C	CYC8	ENSG00000147050	KDM6A	20.911	14.4183	0
YBR112C	CYC8	ENSG00000183878	UTY	20.7039	13.8504	0
YCR047C		ENSG00000071462	BUD23	47.2727	43.6242	1
YCR067C		ENSG00000134759	ELP2	5.53991	6.62177	0
YHR187W	IKI1	ENSG00000170291	ELP5	18.4466	18.038	0
YDR333C		ENSG00000141002	TCF25	20.4703	21.8935	0
YKL045W		ENSG00000146143	PRIM2	31.6288	32.8094	1
YBL019W	APN2	ENSG00000169188	APEX2	26.1538	26.2548	1
YBL019W	APN2	ENSG00000100823	APEX1	14.6154	23.8994	0
YKL043W		ENSG00000166183	ASPG	12.2951	7.8534	0
YPL110C		ENSG00000125772	GPCPD1	12.7555	23.2143	0
YDR527W		ENSG00000103932	RPAP1	7.0615	2.22541	0
YER112W	LSM4	ENSG00000130520	LSM4	23.5294	31.6547	0
YPR114W		ENSG00000271092	TMEM56-RWDD3	13.6508	21.393	0
YPR114W		ENSG00000152078	TMEM56	20.3175	24.3346	0
YHR010W	RPL27A	ENSG00000131469	RPL27	55.8824	55.8824	1
YBR088C	POL30	ENSG00000132646	PCNA	34.8837	34.4828	1
YML067C		ENSG00000087502	ERGIC2	27.2727	25.4642	1
YDR020C	DAS2	ENSG00000198276	UCKL1	26.2931	11.1314	0
YIR036C		ENSG00000100612	DHRS7	22.8137	17.6991	0
YIR036C		ENSG00000080511	RDH8	23.1939	18.429	0
YIR036C		ENSG00000159231	CBR3	23.1939	22.0217	0
YIR036C		ENSG00000109016	DHRS7B	24.7148	20	0
YIR036C		ENSG00000117594	HSD11B1	23.5741	21.2329	0
YIR036C		ENSG00000157326	DHRS4	20.5323	19.4245	0
YIR036C		ENSG00000187630	DHRS4L2	16.3498	18.5345	0
YIR036C		ENSG00000100867	DHRS2	19.7719	17.3333	0
YIR036C		ENSG00000159228	CBR1	23.5741	22.3827	0
YIR036C		ENSG00000167733	HSD11B1L	22.8137	18.018	0
YIR036C		ENSG00000119471	HSDL2	20.1521	12.6794	0
YIR036C		ENSG00000157379	DHRS1	21.2928	17.8914	0
YIR036C		ENSG00000278535	DHRS11	19.3916	19.6154	0
YIR036C		ENSG00000184544	DHRS7C	17.1103	14.4231	0
YDR030C		ENSG00000162521	RBBP4	18.3794	21.8824	0
YDR030C		ENSG00000112357	PEX7	9.88142	15.4799	0
YDR030C		ENSG00000082516	GEMIN5	13.4387	4.50928	0
YDR030C		ENSG00000102054	RBBP7	17.5889	18.9765	0
YDR030C		ENSG00000103091	WDR59	12.0553	6.26283	0
YDR030C		ENSG00000049167	ERCC8	10.8696	13.8889	0
YDR030C		ENSG00000116455	WDR77	10.0791	14.9123	0
YDR030C		ENSG00000177082	WDR73	8.10277	10.8466	0
YPL274W		ENSG00000099960	SLC7A4	14.9915	13.8583	0
YPL274W		ENSG00000092068	SLC7A8	14.1397	15.514	0
YPL274W		ENSG00000003989	SLC7A2	14.9915	12.6074	0
YPL274W		ENSG00000021488	SLC7A9	16.3543	19.7125	0
YPL274W		ENSG00000103064	SLC7A6	16.0136	18.2524	0
YPL274W		ENSG00000139514	SLC7A1	16.0136	14.9444	0
YPL274W		ENSG00000164893	SLC7A13	13.9693	17.4468	0
YPL274W		ENSG00000155465	SLC7A7	15.5026	17.8082	0
YPL274W		ENSG00000130876	SLC7A10	13.1175	14.7228	0
YPL274W		ENSG00000151012	SLC7A11	16.0136	18.7625	0
YPL274W		ENSG00000013293	SLC7A14	15.1618	11.5435	0
YPL274W		ENSG00000103257	SLC7A5	14.1397	16.3708	0
YPL274W		ENSG00000165349	SLC7A3	14.9915	14.2165	0
YMR049C		ENSG00000261236	BOP1	15.9851	17.2922	0
YGR225W	AMA1	ENSG00000117399	CDC20	23.2715	27.6553	0
YGR225W	AMA1	ENSG00000164287	CDC20B	16.8634	19.2678	0
YMR038C	CCS1	ENSG00000173992	CCS	27.3092	24.8175	0
YFR033C	QCR6	ENSG00000173660	UQCRH	8.16327	13.1868	0
YFR033C	QCR6	ENSG00000233954	UQCRHL	8.16327	13.1868	0
YJL166W	QCR8	ENSG00000164405	UQCRQ	19.1489	21.9512	0
YJL214W		ENSG00000109667	SLC2A9	21.7926	22.963	0
YJL214W		ENSG00000197241	SLC2A7	22.3199	24.8047	0
YJL214W		ENSG00000059804	SLC2A3	21.2654	24.3952	0
YJL214W		ENSG00000173262	SLC2A14	21.6169	22.9907	0
YJL214W		ENSG00000163581	SLC2A2	21.0896	22.9008	0
YJL214W		ENSG00000142583	SLC2A5	22.6714	25.7485	0
YJL214W		ENSG00000117394	SLC2A1	21.7926	25.2033	0
YJL214W		ENSG00000146411	SLC2A12	20.0351	18.4765	0
YJL214W		ENSG00000181856	SLC2A4	21.0896	23.5756	0
YJL214W		ENSG00000133460	SLC2A11	16.5202	17.5701	0
YJL214W		ENSG00000251357	AP000350.4	7.38137	20.0957	0
YJL214W		ENSG00000197496	SLC2A10	17.0475	17.9298	0
YJL214W		ENSG00000160326	SLC2A6	20.0351	22.4852	0
YJL214W		ENSG00000136856	SLC2A8	20.2109	24.109	0
YJL126W		ENSG00000158793	NIT1	36.8078	34.5566	1
YMR323W		ENSG00000108515	ENO3	58.8101	59.2166	1
YMR323W		ENSG00000188316	ENO4	25.6293	17.92	0
YMR323W		ENSG00000074800	ENO1	58.5812	58.9862	1
YMR323W		ENSG00000111674	ENO2	58.5812	58.9862	1
YDL179W		ENSG00000115649	CNPPD1	18.4211	13.6585	0
YDL102W	POL3	ENSG00000062822	POLD1	47.402	45.8959	1
YMR234W		ENSG00000171865	RNASEH1	16.6667	20.2797	0
YLR454W		ENSG00000007202	KIAA0100	15.1065	17.7629	0
YJL105W		ENSG00000005483	KMT2E	21.4286	6.45856	0
YJL105W		ENSG00000168137	SETD5	18.5714	7.21221	0
YHR089C		ENSG00000109534	GAR1	51.7073	48.8479	1
YGR135W		ENSG00000041357	PSMA4	50.7752	50.1916	1
YDR006C		ENSG00000176148	TCP11L1	13.2075	23.3792	0
YDR006C		ENSG00000124678	TCP11	13.7625	24.031	0
YDR006C		ENSG00000215029	TCP11X2	10.6548	23.5872	0
YDR006C		ENSG00000284800	AC235565.2	3.44062	21.831	0
YDR006C		ENSG00000166046	TCP11L2	12.8746	22.3507	0
YCL017C	NFS1	ENSG00000244005	NFS1	55.7344	60.6127	1
YCL017C	NFS1	ENSG00000272897	AL109827.1	15.6942	48.4472	0
YGR070W	ROM1	ENSG00000006607	FARP2	12.0346	13.1879	0
YGR070W	ROM1	ENSG00000127084	FGD3	9.95671	15.8621	0
YGR070W	ROM1	ENSG00000180263	FGD6	13.4199	10.8392	0
YGR070W	ROM1	ENSG00000154783	FGD5	12.7273	10.0547	0
YGR070W	ROM1	ENSG00000203734	ECT2L	8.57143	10.9513	0
YGR070W	ROM1	ENSG00000165694	FRMD7	5.36797	8.68347	0
YGR070W	ROM1	ENSG00000102302	FGD1	10.3896	12.487	0
YGR070W	ROM1	ENSG00000146192	FGD2	10.2165	18.0153	0
YGR070W	ROM1	ENSG00000137135	ARHGEF39	4.15584	14.3284	0
YGR070W	ROM1	ENSG00000139132	FGD4	9.87013	12.9841	0
YGR070W	ROM1	ENSG00000152767	FARP1	10.5628	11.3383	0
YOR136W		ENSG00000166411	IDH3A	51.4905	51.9126	1
YER074W-A		ENSG00000267228	AC012254.2	41.1765	42.6829	1
YER074W-A		ENSG00000134049	IER3IP1	41.1765	42.6829	1
YPR081C		ENSG00000106105	GARS	47.2492	39.5129	1
YPR081C		ENSG00000256525	POLG2	11.8123	15.0515	0
YDR498C		ENSG00000113734	BNIP1	9.39948	13.2841	0
YLR147C	SMD3	ENSG00000100028	SNRPD3	43.5644	34.9206	1
YDL224C		ENSG00000159409	CELF3	9.39908	13.1183	0
YDL224C		ENSG00000101489	CELF4	9.55316	12.7572	0
YDL224C		ENSG00000106344	RBM28	7.70416	6.58762	0
YDL224C		ENSG00000149187	CELF1	8.62866	10.8949	0
YDL224C		ENSG00000140488	CELF6	9.09091	12.2661	0
YDL224C		ENSG00000273025	AC009690.3	9.09091	12.2661	0
YDL224C		ENSG00000161082	CELF5	9.09091	12.1649	0
YDL224C		ENSG00000048740	CELF2	8.32049	10.1313	0
YHR162W		ENSG00000143158	MPC2	36.4341	37.0079	1
YGR229C	SMI1	ENSG00000004142	POLDIP2	8.11881	11.1413	0
YGR229C	SMI1	ENSG00000110429	FBXO3	12.2772	13.1635	0
YLR005W		ENSG00000145736	GTF2H2	32.7549	38.2278	1
YLR005W		ENSG00000183474	GTF2H2C	32.7549	38.2278	1
YJL124C	LSM1	ENSG00000175324	LSM1	32.5581	42.1053	1
YKL106W		ENSG00000120053	GOT1	32.3725	35.3511	1
YKL106W		ENSG00000125166	GOT2	35.255	36.9767	1
YKL106W		ENSG00000169154	GOT1L1	21.5078	23.0404	0
YLR115W	CFT2	ENSG00000165934	CPSF2	8.61467	9.46292	0
YDR325W	YCG1	ENSG00000109805	NCAPG	21.0628	21.4778	0
YHL050C		ENSG00000108771	DHX58	6.02583	6.19469	0
YHL050C		ENSG00000107201	DDX58	6.59971	4.97297	0
YHL050C		ENSG00000115267	IFIH1	8.46485	5.7561	0
YJL053W	PEP8	ENSG00000151502	VPS26B	34.3008	38.6905	1
YJL053W	PEP8	ENSG00000157538	VPS26C	16.8865	21.5488	0
YJL053W	PEP8	ENSG00000122958	VPS26A	35.0924	40.6728	1
YDR372C	VPS74	ENSG00000143457	GOLPH3L	35.0725	42.4561	1
YDR372C	VPS74	ENSG00000113384	GOLPH3	36.2319	41.9463	1
YGR173W	RBG2	ENSG00000108591	DRG2	58.9674	59.6154	1
YNR027W		ENSG00000160209	PDXK	32.1767	32.6923	1
YER162C		ENSG00000154767	XPC	20.1592	16.1702	0
YGL215W		ENSG00000115649	CNPPD1	13.0531	14.3902	0
YFL025C	BST1	ENSG00000187944	C2orf66	1.45773	12.8205	0
YFL025C	BST1	ENSG00000197121	PGAP1	18.2702	20.3905	0
YLR208W	SEC13	ENSG00000157020	SEC13	51.5152	41.5761	1
YHR030C	SLT2	ENSG00000107643	MAPK8	28.9256	32.7869	0
YHR030C	SLT2	ENSG00000109339	MAPK10	29.5455	30.819	0
YHR030C	SLT2	ENSG00000111837	MAK	23.7603	17.7469	0
YHR030C	SLT2	ENSG00000185386	MAPK11	29.5455	39.2857	0
YHR030C	SLT2	ENSG00000188130	MAPK12	28.5124	37.6022	0
YHR030C	SLT2	ENSG00000184343	SRPK3	16.5289	14.1093	0
YHR030C	SLT2	ENSG00000100030	MAPK1	34.5041	46.3889	0
YHR030C	SLT2	ENSG00000096063	SRPK1	18.3884	13.5878	0
YHR030C	SLT2	ENSG00000102882	MAPK3	34.7107	44.3272	0
