yeast_name,yeast_id,human_name,human_id
GUT2,YIL155C,GPD2,ENSG00000115159
BNR1,YIL159W,FAM47B,ENSG00000189132
BNR1,YIL159W,FAM47A,ENSG00000185448
BNR1,YIL159W,FAM47C,ENSG00000198173
BNR1,YIL159W,FMN2,ENSG00000155816
IMA3,YIL172C,AMY2B,ENSG00000240038
IMA3,YIL172C,SLC3A1,ENSG00000138079
IMA3,YIL172C,AMY1C,ENSG00000187733
IMA3,YIL172C,SLC3A2,ENSG00000168003
IMA3,YIL172C,AMY1B,ENSG00000174876
IMA3,YIL172C,AMY2A,ENSG00000243480
IMA3,YIL172C,AMY1A,ENSG00000237763
VTH1,YIL173W,SORT1,ENSG00000134243
VTH1,YIL173W,SORL1,ENSG00000137642
VTH1,YIL173W,SORCS2,ENSG00000184985
VTH1,YIL173W,SORCS1,ENSG00000108018
VTH1,YIL173W,SORCS3,ENSG00000156395
NA,YIL177C,IFIH1,ENSG00000115267
NA,YIL177C,DHX58,ENSG00000108771
NA,YIL177C,DDX58,ENSG00000107201
MPH1,YIR002C,FANCM,ENSG00000187790
IST3,YIR005W,RBMX2,ENSG00000134597
PRI1,YIR008C,PRIM1,ENSG00000198056
PRI1,YIR008C,,ENSG00000285625
MSL1,YIR009W,SNRPB2,ENSG00000125870
MSL1,YIR009W,SNRPA,ENSG00000077312
SQT1,YIR012W,NWD2,ENSG00000174145
SQT1,YIR012W,AAMP,ENSG00000127837
SEC11,YIR022W,SEC11A,ENSG00000140612
SEC11,YIR022W,SEC11C,ENSG00000166562
NA,YIR035C,DHRS4L2,ENSG00000187630
NA,YIR035C,DHRS2,ENSG00000100867
NA,YIR035C,HSDL2,ENSG00000119471
NA,YIR035C,DHRS11,ENSG00000278535
NA,YIR035C,HSD11B1L,ENSG00000167733
NA,YIR035C,DHRS7,ENSG00000100612
NA,YIR035C,DHRS7B,ENSG00000109016
NA,YIR035C,DHRS1,ENSG00000157379
NA,YIR035C,CBR3,ENSG00000159231
NA,YIR035C,DHRS7C,ENSG00000184544
NA,YIR035C,CBR1,ENSG00000159228
NA,YIR035C,DHRS4,ENSG00000157326
NA,YIR035C,HSD11B1,ENSG00000117594
NA,YIR035C,,ENSG00000080511
HYR1,YIR037W,GPX5,ENSG00000224586
CYR1,YJL005W,LRRC30,ENSG00000206422
RNR2,YJL026W,RRM2,ENSG00000171848
RNR2,YJL026W,RRM2B,ENSG00000048392
VPS53,YJL029C,VPS53,ENSG00000141252
MAD2,YJL030W,MAD2L1,ENSG00000164109
MAD2,YJL030W,MAD2L2,ENSG00000116670
BET4,YJL031C,RABGGTA,ENSG00000100949
KAR2,YJL034W,HSPA6,ENSG00000173110
KAR2,YJL034W,HSPH1,ENSG00000120694
KAR2,YJL034W,HSPA1L,ENSG00000204390
TAD2,YJL035C,ADAT2,ENSG00000189007
NSP1,YJL041W,NUP62CL,ENSG00000198088
MRPL8,YJL063C,MRPL17,ENSG00000158042
NA,YJL068C,ESD,ENSG00000139684
ARG2,YJL071W,NAGS,ENSG00000161653
SCP160,YJL080C,HDLBP,ENSG00000115677
TAX4,YJL083W,REPS2,ENSG00000169891
TAX4,YJL083W,EHD1,ENSG00000110047
TAX4,YJL083W,EHD2,ENSG00000024422
TAX4,YJL083W,ITSN1,ENSG00000205726
TAX4,YJL083W,REPS1,ENSG00000135597
TAX4,YJL083W,ITSN2,ENSG00000198399
TAX4,YJL083W,EPS15L1,ENSG00000127527
TAX4,YJL083W,EPS15,ENSG00000085832
TAX4,YJL083W,SRL,ENSG00000185739
TAX4,YJL083W,EHD4,ENSG00000103966
TAX4,YJL083W,EHD3,ENSG00000013016
ALY2,YJL084C,ARRDC1,ENSG00000197070
ALY2,YJL084C,ARRDC3,ENSG00000113369
ALY2,YJL084C,ARRDC4,ENSG00000140450
ALY2,YJL084C,ARRDC2,ENSG00000105643
ALY2,YJL084C,TXNIP,ENSG00000265972
ALY2,YJL084C,ARRDC5,ENSG00000205784
ARG3,YJL088W,OTC,ENSG00000036473
SRS2,YJL092W,FBH1,ENSG00000134452
TOK1,YJL093C,KCNK9,ENSG00000169427
TOK1,YJL093C,KCNK2,ENSG00000082482
TOK1,YJL093C,KCNK12,ENSG00000184261
TOK1,YJL093C,KCNK3,ENSG00000171303
TOK1,YJL093C,KCNK17,ENSG00000124780
TOK1,YJL093C,KCNK4,ENSG00000182450
TOK1,YJL093C,KCNK6,ENSG00000099337
TOK1,YJL093C,KCNK15,ENSG00000124249
TOK1,YJL093C,KCNK10,ENSG00000100433
TOK1,YJL093C,KCNK1,ENSG00000135750
TOK1,YJL093C,KCNK7,ENSG00000173338
TOK1,YJL093C,KCNK16,ENSG00000095981
TOK1,YJL093C,KCNK5,ENSG00000164626
TOK1,YJL093C,KCNK13,ENSG00000152315
SAP185,YJL098W,PPP6R2,ENSG00000100239
SAP185,YJL098W,PPP6R3,ENSG00000110075
SAP185,YJL098W,PPP6R1,ENSG00000105063
LSB6,YJL100W,,ENSG00000281028
LSB6,YJL100W,,ENSG00000249967
LSB6,YJL100W,PI4K2B,ENSG00000038210
LSB6,YJL100W,PI4K2A,ENSG00000155252
GSH1,YJL101C,GCLC,ENSG00000001084
MEF2,YJL102W,GFM2,ENSG00000164347
PAM16,YJL104W,PAM16,ENSG00000217930
UTP10,YJL109C,HEATR1,ENSG00000119285
GZF3,YJL110C,GATA1,ENSG00000102145
GZF3,YJL110C,GATA5,ENSG00000130700
GZF3,YJL110C,ZGLP1,ENSG00000220201
GZF3,YJL110C,GATA4,ENSG00000136574
GZF3,YJL110C,TRPS1,ENSG00000104447
GZF3,YJL110C,GATA6,ENSG00000141448
GZF3,YJL110C,GATA3,ENSG00000107485
GZF3,YJL110C,GATA2,ENSG00000179348
NIT2,YJL126W,NIT1,ENSG00000158793
NA,YJL132W,GPLD1,ENSG00000112293
LCB3,YJL134W,SGPP1,ENSG00000126821
LCB3,YJL134W,PLPP7,ENSG00000160539
LCB3,YJL134W,SGPP2,ENSG00000163082
RPS21B,YJL136C,RPS21,ENSG00000171858
TIF2,YJL138C,EIF4A3,ENSG00000141543
INO1,YJL153C,ISYNA1,ENSG00000105655
VPS35,YJL154C,VPS35,ENSG00000069329
TPK1,YJL164C,PRKACG,ENSG00000165059
RPL17B,YJL177W,RPL17,ENSG00000265681
RPL17B,YJL177W,RPL17-C18orf32,ENSG00000215472
ATP12,YJL180C,ATPAF2,ENSG00000171953
RPS22A,YJL190C,RPS15A,ENSG00000134419
RPS14B,YJL191W,RPS14,ENSG00000164587
CDC6,YJL194W,CDC6,ENSG00000094804
PRP21,YJL203W,SF3A1,ENSG00000099995
LAA1,YJL207C,HEATR5B,ENSG00000008869
LAA1,YJL207C,HEATR5A,ENSG00000129493
NUC1,YJL208C,ENDOG,ENSG00000167136
HXT9,YJL219W,SLC2A6,ENSG00000160326
HXT9,YJL219W,SLC2A11,ENSG00000133460
HXT9,YJL219W,SLC2A12,ENSG00000146411
HXT9,YJL219W,,ENSG00000251357
HXT9,YJL219W,SLC2A10,ENSG00000197496
HXT9,YJL219W,SLC2A8,ENSG00000136856
HXT9,YJL219W,SLC2A5,ENSG00000142583
HXT9,YJL219W,SLC2A3,ENSG00000059804
HXT9,YJL219W,SLC2A9,ENSG00000109667
HXT9,YJL219W,SLC2A1,ENSG00000117394
HXT9,YJL219W,SLC2A2,ENSG00000163581
HXT9,YJL219W,SLC2A4,ENSG00000181856
HXT9,YJL219W,SLC2A7,ENSG00000197241
HXT9,YJL219W,SLC2A14,ENSG00000173262
IMA4,YJL221C,AMY2B,ENSG00000240038
IMA4,YJL221C,AMY1A,ENSG00000237763
IMA4,YJL221C,AMY1C,ENSG00000187733
IMA4,YJL221C,AMY2A,ENSG00000243480
IMA4,YJL221C,SLC3A1,ENSG00000138079
IMA4,YJL221C,SLC3A2,ENSG00000168003
IMA4,YJL221C,AMY1B,ENSG00000174876
NA,YJL225C,IFIH1,ENSG00000115267
NA,YJL225C,DHX58,ENSG00000108771
NA,YJL225C,DDX58,ENSG00000107201
POL31,YJR006W,POLD2,ENSG00000106628
TDH2,YJR009C,GAPDH,ENSG00000111640
TMA22,YJR014W,DENR,ENSG00000139726
ESS1,YJR017C,PIN1,ENSG00000127445
TES1,YJR019C,ACOT8,ENSG00000101473
BNA1,YJR025C,HAAO,ENSG00000162882
GEA1,YJR031C,CYTH1,ENSG00000108669
GEA1,YJR031C,PSD2,ENSG00000146005
GEA1,YJR031C,PSD4,ENSG00000125637
GEA1,YJR031C,IQSEC1,ENSG00000144711
GEA1,YJR031C,ARFGEF2,ENSG00000124198
GEA1,YJR031C,IQSEC3,ENSG00000120645
GEA1,YJR031C,IQSEC2,ENSG00000124313
GEA1,YJR031C,PSD3,ENSG00000156011
GEA1,YJR031C,ARFGEF1,ENSG00000066777
GEA1,YJR031C,MON2,ENSG00000061987
GEA1,YJR031C,GBF1,ENSG00000107862
GEA1,YJR031C,CYTH4,ENSG00000100055
GEA1,YJR031C,PSD,ENSG00000059915
GEA1,YJR031C,CYTH2,ENSG00000105443
GEA1,YJR031C,CYTH3,ENSG00000008256
GEA1,YJR031C,FBXO8,ENSG00000164117
GEA1,YJR031C,,ENSG00000268465
RAV1,YJR033C,DMXL1,ENSG00000172869
RAV1,YJR033C,DMXL2,ENSG00000104093
RAD26,YJR035W,ERCC6,ENSG00000225830
HUL4,YJR036C,HERC5,ENSG00000138646
NUP85,YJR042W,NUP85,ENSG00000125450
UTR1,YJR049C,NADK,ENSG00000008130
CDC8,YJR057W,DTYMK,ENSG00000168393
CDC8,YJR057W,CMPK2,ENSG00000134326
PTK2,YJR059W,TSSK4,ENSG00000139908
PTK2,YJR059W,PRKAA2,ENSG00000162409
PTK2,YJR059W,NUAK2,ENSG00000163545
PTK2,YJR059W,NIM1K,ENSG00000177453
PTK2,YJR059W,SIK3,ENSG00000160584
PTK2,YJR059W,HUNK,ENSG00000142149
PTK2,YJR059W,SIK2,ENSG00000170145
PTK2,YJR059W,TSSK6,ENSG00000178093
PTK2,YJR059W,NUAK1,ENSG00000074590
PTK2,YJR059W,TSSK2,ENSG00000206203
PTK2,YJR059W,BRSK2,ENSG00000174672
PTK2,YJR059W,SNRK,ENSG00000163788
PTK2,YJR059W,TSSK3,ENSG00000162526
PTK2,YJR059W,SIK1,ENSG00000142178
PTK2,YJR059W,TSSK1B,ENSG00000212122
PTK2,YJR059W,BRSK1,ENSG00000160469
PTK2,YJR059W,SIK1B,ENSG00000275993
PTK2,YJR059W,PRKAA1,ENSG00000132356
NA,YJR061W,FKTN,ENSG00000106692
HAM1,YJR069C,ITPA,ENSG00000125877
OPI3,YJR073C,PEMT,ENSG00000133027
MOG1,YJR074W,RANGRF,ENSG00000108961
NA,YJR084W,PCID2,ENSG00000126226
EMC2,YJR088C,EMC2,ENSG00000104412
AIM25,YJR100C,PLSCR4,ENSG00000114698
AIM25,YJR100C,PLSCR2,ENSG00000163746
AIM25,YJR100C,PLSCR3,ENSG00000187838
AIM25,YJR100C,PLSCR5,ENSG00000231213
VPS25,YJR102C,VPS25,ENSG00000131475
URA8,YJR103W,CTPS2,ENSG00000047230
URA8,YJR103W,CTPS1,ENSG00000171793
ADO1,YJR105W,ADK,ENSG00000156110
ECM27,YJR106W,SLC8B1,ENSG00000089060
YMR1,YJR110W,MTMR6,ENSG00000139505
YMR1,YJR110W,MTMR10,ENSG00000166912
YMR1,YJR110W,SBF1,ENSG00000100241
YMR1,YJR110W,MTMR9,ENSG00000104643
YMR1,YJR110W,MTMR3,ENSG00000100330
YMR1,YJR110W,MTM1,ENSG00000171100
YMR1,YJR110W,MTMR4,ENSG00000108389
YMR1,YJR110W,SBF2,ENSG00000133812
YMR1,YJR110W,MTMR11,ENSG00000014914
YMR1,YJR110W,MTMR8,ENSG00000102043
YMR1,YJR110W,MTMR7,ENSG00000003987
YMR1,YJR110W,MTMR1,ENSG00000063601
YMR1,YJR110W,MTMR12,ENSG00000150712
YMR1,YJR110W,MTMR2,ENSG00000087053
TDA4,YJR116W,TLCD2,ENSG00000185561
TDA4,YJR116W,FAM57B,ENSG00000149926
TDA4,YJR116W,TLCD1,ENSG00000160606
TDA4,YJR116W,FAM57A,ENSG00000167695
TDA4,YJR116W,CLN8,ENSG00000182372
TDA4,YJR116W,,ENSG00000283239
STE24,YJR117W,ZMPSTE24,ENSG00000084073
JHD2,YJR119C,KDM5B,ENSG00000117139
JHD2,YJR119C,KDM4E,ENSG00000235268
JHD2,YJR119C,KDM5A,ENSG00000073614
JHD2,YJR119C,KDM4B,ENSG00000127663
JHD2,YJR119C,KDM5C,ENSG00000126012
JHD2,YJR119C,KDM4D,ENSG00000186280
JHD2,YJR119C,KDM4A,ENSG00000066135
JHD2,YJR119C,KDM4F,ENSG00000255855
JHD2,YJR119C,,ENSG00000284989
JHD2,YJR119C,KDM5D,ENSG00000012817
IBA57,YJR122W,IBA57,ENSG00000181873
VPS70,YJR126C,NAALADL1,ENSG00000168060
VPS70,YJR126C,TFRC,ENSG00000072274
VPS70,YJR126C,NAALADL2,ENSG00000177694
VPS70,YJR126C,TFR2,ENSG00000106327
VPS70,YJR126C,NAALAD2,ENSG00000077616
VPS70,YJR126C,FOLH1,ENSG00000086205
MNS1,YJR131W,MAN1B1,ENSG00000177239
IML1,YJR138W,DEPDC5,ENSG00000100150
IML1,YJR138W,,ENSG00000285404
PMT4,YJR143C,POMT1,ENSG00000130714
RPS4A,YJR145C,RPS4X,ENSG00000198034
RPS4A,YJR145C,RPS4Y1,ENSG00000129824
RPS4A,YJR145C,RPS4Y2,ENSG00000280969
HMS2,YJR147W,HSFY1,ENSG00000172468
HMS2,YJR147W,HSF5,ENSG00000176160
HMS2,YJR147W,HSFY2,ENSG00000169953
HMS2,YJR147W,HSFX1,ENSG00000171116
HMS2,YJR147W,HSFX2,ENSG00000268738
HMS2,YJR147W,HSFX4,ENSG00000283463
HMS2,YJR147W,HSFX3,ENSG00000283697
BAT2,YJR148W,BCAT1,ENSG00000060982
BAT2,YJR148W,BCAT2,ENSG00000105552
AAD10,YJR155W,KCNAB2,ENSG00000069424
AAD10,YJR155W,AKR7L,ENSG00000211454
AAD10,YJR155W,AKR1C8P,ENSG00000264006
AAD10,YJR155W,AKR1C3,ENSG00000196139
AAD10,YJR155W,AKR1C4,ENSG00000198610
AAD10,YJR155W,AKR7A2,ENSG00000053371
AAD10,YJR155W,AKR7A3,ENSG00000162482
AAD10,YJR155W,AKR1C1,ENSG00000187134
AAD10,YJR155W,AKR1A1,ENSG00000117448
AAD10,YJR155W,AKR1B10,ENSG00000198074
AAD10,YJR155W,KCNAB1,ENSG00000169282
AAD10,YJR155W,AKR1D1,ENSG00000122787
AAD10,YJR155W,AKR1C2,ENSG00000151632
AAD10,YJR155W,KCNAB3,ENSG00000170049
AAD10,YJR155W,AKR1E2,ENSG00000165568
AAD10,YJR155W,AKR1B1,ENSG00000085662
AAD10,YJR155W,AKR1B15,ENSG00000227471
HXT16,YJR158W,SLC2A4,ENSG00000181856
HXT16,YJR158W,SLC2A2,ENSG00000163581
HXT16,YJR158W,SLC2A5,ENSG00000142583
HXT16,YJR158W,SLC2A11,ENSG00000133460
HXT16,YJR158W,SLC2A12,ENSG00000146411
HXT16,YJR158W,SLC2A10,ENSG00000197496
HXT16,YJR158W,SLC2A14,ENSG00000173262
HXT16,YJR158W,SLC2A9,ENSG00000109667
HXT16,YJR158W,SLC2A7,ENSG00000197241
HXT16,YJR158W,SLC2A6,ENSG00000160326
HXT16,YJR158W,,ENSG00000251357
HXT16,YJR158W,SLC2A3,ENSG00000059804
HXT16,YJR158W,SLC2A1,ENSG00000117394
HXT16,YJR158W,SLC2A8,ENSG00000136856
SOR1,YJR159W,ADH6,ENSG00000172955
SOR1,YJR159W,ADH1C,ENSG00000248144
SOR1,YJR159W,ADH1B,ENSG00000196616
SOR1,YJR159W,ADH4,ENSG00000198099
SOR1,YJR159W,ADH7,ENSG00000196344
SOR1,YJR159W,ADH5,ENSG00000197894
SOR1,YJR159W,ADH1A,ENSG00000187758
MPH3,YJR160C,SLC2A2,ENSG00000163581
MPH3,YJR160C,SLC2A10,ENSG00000197496
MPH3,YJR160C,SLC2A11,ENSG00000133460
MPH3,YJR160C,SLC2A14,ENSG00000173262
MPH3,YJR160C,SLC2A5,ENSG00000142583
MPH3,YJR160C,SLC2A4,ENSG00000181856
MPH3,YJR160C,SLC2A9,ENSG00000109667
MPH3,YJR160C,SLC2A12,ENSG00000146411
MPH3,YJR160C,SLC2A3,ENSG00000059804
MPH3,YJR160C,SLC2A7,ENSG00000197241
MPH3,YJR160C,,ENSG00000251357
MPH3,YJR160C,SLC2A6,ENSG00000160326
MPH3,YJR160C,SLC2A8,ENSG00000136856
MPH3,YJR160C,SLC2A1,ENSG00000117394
MET14,YKL001C,PAPSS1,ENSG00000138801
MET14,YKL001C,PAPSS2,ENSG00000198682
DID4,YKL002W,CHMP2A,ENSG00000130724
RPL14A,YKL006W,RPL14,ENSG00000188846
CAP1,YKL007W,CAPZA2,ENSG00000198898
CAP1,YKL007W,CAPZA3,ENSG00000177938
CAP1,YKL007W,CAPZA1,ENSG00000116489
LAC1,YKL008C,CERS6,ENSG00000172292
LAC1,YKL008C,CERS2,ENSG00000143418
LAC1,YKL008C,CERS4,ENSG00000090661
LAC1,YKL008C,CERS5,ENSG00000139624
LAC1,YKL008C,CERS3,ENSG00000154227
UFD4,YKL010C,TRIP12,ENSG00000153827
PRP40,YKL012W,PRPF40B,ENSG00000110844
PRP40,YKL012W,PRPF40A,ENSG00000196504
ARC19,YKL013C,ARPC4,ENSG00000241553
URB1,YKL014C,URB1,ENSG00000142207
ATP7,YKL016C,ATP5PD,ENSG00000167863
SPT23,YKL020C,ANKFY1,ENSG00000185722
CDC16,YKL022C,CDC16,ENSG00000130177
PAN3,YKL025C,PAN3,ENSG00000152520
GPX1,YKL026C,GPX5,ENSG00000224586
UGP1,YKL035W,UGP2,ENSG00000169764
VPS24,YKL041W,CHMP3,ENSG00000115561
VPS24,YKL041W,RNF103-CHMP3,ENSG00000249884
PHD1,YKL043W,ASPG,ENSG00000166183
TMA19,YKL056C,TPT1,ENSG00000133112
YET1,YKL065C,BCAP29,ENSG00000075790
YET1,YKL065C,BCAP31,ENSG00000185825
YNK1,YKL067W,NME1-NME2,ENSG00000011052
NUP100,YKL068W,NUP98,ENSG00000110713
NA,YKL069W,TIPRL,ENSG00000143155
NA,YKL071W,CBR3,ENSG00000159231
NA,YKL071W,DHRS2,ENSG00000100867
DHR2,YKL078W,DHX33,ENSG00000005100
TEF4,YKL081W,GSTT2B,ENSG00000133433
TEF4,YKL081W,CLIC1,ENSG00000213719
TEF4,YKL081W,GSTO2,ENSG00000065621
TEF4,YKL081W,CLIC3,ENSG00000169583
TEF4,YKL081W,GSTO1,ENSG00000148834
TEF4,YKL081W,GSTZ1,ENSG00000100577
TEF4,YKL081W,GDAP1L1,ENSG00000124194
TEF4,YKL081W,CLIC6,ENSG00000159212
TEF4,YKL081W,GDAP1,ENSG00000104381
TEF4,YKL081W,GSTT2,ENSG00000099984
TEF4,YKL081W,CLIC5,ENSG00000112782
TEF4,YKL081W,EEF1G,ENSG00000254772
TEF4,YKL081W,CLIC4,ENSG00000169504
TEF4,YKL081W,CLIC2,ENSG00000155962
TEF4,YKL081W,GSTT4,ENSG00000276950
SRX1,YKL086W,SRXN1,ENSG00000271303
CAB3,YKL088W,PPCDC,ENSG00000138621
NA,YKL091C,,ENSG00000249590
NA,YKL091C,SEC14L2,ENSG00000100003
NA,YKL091C,TTPA,ENSG00000137561
NA,YKL091C,SEC14L6,ENSG00000214491
NA,YKL091C,SEC14L1,ENSG00000129657
NA,YKL091C,SEC14L3,ENSG00000100012
NA,YKL091C,SEC14L4,ENSG00000133488
NA,YKL091C,SEC14L5,ENSG00000103184
BUD2,YKL092C,NF1,ENSG00000196712
YJU2,YKL095W,CCDC130,ENSG00000104957
YJU2,YKL095W,YJU2,ENSG00000105248
UTP11,YKL099C,UTP11,ENSG00000183520
YPF1,YKL100C,HM13,ENSG00000101294
AAT1,YKL106W,GOT2,ENSG00000125166
AAT1,YKL106W,GOT1L1,ENSG00000169154
AAT1,YKL106W,GOT1,ENSG00000120053
KTI12,YKL110C,KTI12,ENSG00000198841
KTI12,YKL110C,,ENSG00000285839
RAD27,YKL113C,FEN1,ENSG00000168496
DGR2,YKL121W,WDR44,ENSG00000131725
RRN3,YKL125W,RRN3,ENSG00000085721
PGM1,YKL127W,PRTFDC1,ENSG00000099256
PGM1,YKL127W,PGM1,ENSG00000079739
PGM1,YKL127W,PGM5,ENSG00000154330
PGM1,YKL127W,HPRT1,ENSG00000165704
PGM1,YKL127W,PGM2,ENSG00000169299
PGM1,YKL127W,PGM2L1,ENSG00000165434
1-Oct,YKL134C,MIPEP,ENSG00000027001
SDH3,YKL141W,SDHC,ENSG00000143252
LTV1,YKL143W,,ENSG00000280148
LTV1,YKL143W,LTV1,ENSG00000135521
RPC25,YKL144C,POLR3H,ENSG00000100413
RPT1,YKL145W,PSMC2,ENSG00000161057
DBR1,YKL149C,DBR1,ENSG00000138231
GPM1,YKL152C,PGAM2,ENSG00000164708
GPM1,YKL152C,PGAM4,ENSG00000226784
GPM1,YKL152C,PGAM1,ENSG00000171314
GPM1,YKL152C,BPGM,ENSG00000172331
APE2,YKL157W,NPEPPS,ENSG00000141279
ELF1,YKL160W,ELOF1,ENSG00000130165
TPK3,YKL166C,PRKACG,ENSG00000165059
KKQ8,YKL168C,BRSK1,ENSG00000160469
KKQ8,YKL168C,PRKAA1,ENSG00000132356
KKQ8,YKL168C,TSSK1B,ENSG00000212122
KKQ8,YKL168C,NIM1K,ENSG00000177453
KKQ8,YKL168C,SIK1,ENSG00000142178
KKQ8,YKL168C,SIK2,ENSG00000170145
KKQ8,YKL168C,NUAK1,ENSG00000074590
KKQ8,YKL168C,PRKAA2,ENSG00000162409
KKQ8,YKL168C,SIK1B,ENSG00000275993
KKQ8,YKL168C,TSSK4,ENSG00000139908
KKQ8,YKL168C,TSSK6,ENSG00000178093
KKQ8,YKL168C,BRSK2,ENSG00000174672
KKQ8,YKL168C,TSSK2,ENSG00000206203
KKQ8,YKL168C,NUAK2,ENSG00000163545
KKQ8,YKL168C,HUNK,ENSG00000142149
KKQ8,YKL168C,SIK3,ENSG00000160584
KKQ8,YKL168C,TSSK3,ENSG00000162526
KKQ8,YKL168C,SNRK,ENSG00000163788
NNK1,YKL171W,MKNK1,ENSG00000079277
EBP2,YKL172W,EBNA1BP2,ENSG00000117395
SNU114,YKL173W,EFTUD2,ENSG00000108883
ZRT3,YKL175W,SLC39A11,ENSG00000133195
RPL17A,YKL180W,RPL17,ENSG00000265681
RPL17A,YKL180W,RPL17-C18orf32,ENSG00000215472
PRS1,YKL181W,PRPSAP2,ENSG00000141127
PRS1,YKL181W,PRPSAP1,ENSG00000161542
FAS1,YKL182W,MCAT,ENSG00000100294
SPE1,YKL184W,AZIN2,ENSG00000142920
SPE1,YKL184W,AZIN1,ENSG00000155096
SPE1,YKL184W,ODC1,ENSG00000115758
HYM1,YKL189W,CAB39L,ENSG00000102547
HYM1,YKL189W,CAB39,ENSG00000135932
CNB1,YKL190W,,ENSG00000273398
CNB1,YKL190W,PPP3R1,ENSG00000221823
DPH2,YKL191W,DPH2,ENSG00000132768
ACP1,YKL192C,NDUFAB1,ENSG00000004779
MIA40,YKL195W,CHCHD4,ENSG00000163528
LOS1,YKL205W,XPOT,ENSG00000184575
ADD66,YKL206C,PSMG2,ENSG00000128789
EMC3,YKL207W,EMC3,ENSG00000125037
SAC1,YKL212W,SACM1L,ENSG00000211456
DOA1,YKL213C,PLAA,ENSG00000137055
RSC4,YKR008W,PBRM1,ENSG00000163939
FOX2,YKR009C,HSD17B4,ENSG00000133835
PRY2,YKR013W,GLIPR1L2,ENSG00000180481
PRY2,YKR013W,GLIPR1L1,ENSG00000173401
PRY2,YKR013W,GLIPR1,ENSG00000139278
MIC60,YKR016W,IMMT,ENSG00000132305
HEL1,YKR017C,ARIH1,ENSG00000166233
GCN3,YKR026C,EIF2B1,ENSG00000111361
SET3,YKR029C,KMT2E,ENSG00000005483
SET3,YKR029C,SETD5,ENSG00000168137
DAL80,YKR034W,GATA2,ENSG00000179348
DAL80,YKR034W,ZGLP1,ENSG00000220201
DAL80,YKR034W,GATA4,ENSG00000136574
DAL80,YKR034W,GATA5,ENSG00000130700
DAL80,YKR034W,GATA3,ENSG00000107485
DAL80,YKR034W,GATA1,ENSG00000102145
DAL80,YKR034W,GATA6,ENSG00000141448
DAL80,YKR034W,TRPS1,ENSG00000104447
KAE1,YKR038C,OSGEP,ENSG00000092094
NAP1,YKR048C,TSPYL1,ENSG00000189241
YSR3,YKR053C,SGPP2,ENSG00000163082
YSR3,YKR053C,SGPP1,ENSG00000126821
YSR3,YKR053C,PLPP7,ENSG00000160539
DYN1,YKR054C,DYNC1H1,ENSG00000197102
TRM2,YKR056W,TRMT2B,ENSG00000188917
TRM2,YKR056W,TRMT2A,ENSG00000099899
TIF1,YKR059W,EIF4A3,ENSG00000141543
BET3,YKR068C,TRAPPC3L,ENSG00000173626
BET3,YKR068C,TRAPPC3,ENSG00000054116
NA,YKR070W,HDHD5,ENSG00000069998
DRE2,YKR071C,CIAPIN1,ENSG00000005194
TRZ1,YKR079C,ELAC2,ENSG00000006744
NUP133,YKR082W,NUP133,ENSG00000069248
OMA1,YKR087C,OMA1,ENSG00000162600
TVP38,YKR088C,TMEM64,ENSG00000180694
VBA5,YKR105C,MFSD1,ENSG00000118855
VBA5,YKR105C,MFSD9,ENSG00000135953
VBA5,YKR105C,MFSD8,ENSG00000164073
VBA5,YKR105C,MFSD10,ENSG00000109736
VBA5,YKR105C,MFSD14A,ENSG00000156875
VBA5,YKR105C,MFSD5,ENSG00000182544
VBA5,YKR105C,MFSD14C,ENSG00000196312
VBA5,YKR105C,MFSD14B,ENSG00000148110
VBA5,YKR105C,,ENSG00000283761
GEX2,YKR106W,,ENSG00000283761
GEX2,YKR106W,MFSD9,ENSG00000135953
GEX2,YKR106W,MFSD1,ENSG00000118855
GEX2,YKR106W,MFSD10,ENSG00000109736
GEX2,YKR106W,MFSD14A,ENSG00000156875
GEX2,YKR106W,MFSD8,ENSG00000164073
GEX2,YKR106W,MFSD14C,ENSG00000196312
GEX2,YKR106W,MFSD5,ENSG00000182544
GEX2,YKR106W,MFSD14B,ENSG00000148110
DRS1,YLL008W,DDX27,ENSG00000124228
PSR1,YLL010C,CTDSP1,ENSG00000144579
PSR1,YLL010C,CTDSP2,ENSG00000175215
PSR1,YLL010C,CTDSPL,ENSG00000144677
SOF1,YLL011W,DCAF13,ENSG00000164934
YEH1,YLL012W,LIPN,ENSG00000204020
YEH1,YLL012W,LIPK,ENSG00000204021
YEH1,YLL012W,LIPJ,ENSG00000204022
YEH1,YLL012W,LIPM,ENSG00000173239
YEH1,YLL012W,LIPA,ENSG00000107798
YEH1,YLL012W,LIPF,ENSG00000182333
PUF3,YLL013C,PUM2,ENSG00000055917
PUF3,YLL013C,PUM1,ENSG00000134644
COX19,YLL018C-A,COX19,ENSG00000240230
POM33,YLL023C,TMEM33,ENSG00000109133
ISA1,YLL027W,ISCA1,ENSG00000135070
GPI13,YLL031C,PIGO,ENSG00000165282
RIX7,YLL034C,NVL,ENSG00000143748
VPS13,YLL040C,VPS13D,ENSG00000048707
VPS13,YLL040C,VPS13C,ENSG00000129003
VPS13,YLL040C,VPS13A,ENSG00000197969
SDH2,YLL041C,SDHB,ENSG00000117118
FPS1,YLL043W,AQP7,ENSG00000165269
FPS1,YLL043W,AQP3,ENSG00000165272
FPS1,YLL043W,AQP1,ENSG00000240583
FPS1,YLL043W,AQP9,ENSG00000103569
