Gene stable ID	Gene name	Saccharomyces cerevisiae gene stable ID	Saccharomyces cerevisiae gene name	%id. target Saccharomyces cerevisiae gene identical to query gene	%id. query gene identical to target Saccharomyces cerevisiae gene	Saccharomyces cerevisiae orthology confidence [0 low, 1 high]
ENSG00000186335	SLC36A2	YJR001W		17.3913	13.9535	0
ENSG00000186335	SLC36A2	YER119C		16.5631	17.8571	0
ENSG00000186335	SLC36A2	YBL089W		17.1843	18.0828	0
ENSG00000187944	C2orf66	YFL025C	BST1	12.8205	1.45773	0
ENSG00000018625	ATP1A2	YOR291W		17.3529	12.0245	0
ENSG00000018625	ATP1A2	YGL008C	PMA1	17.0588	18.9542	0
ENSG00000018625	ATP1A2	YPL036W		16.8627	18.1626	0
ENSG00000018625	ATP1A2	YDR039C		23.9216	22.3648	0
ENSG00000018625	ATP1A2	YDR040C	ENA1	23.8235	22.2731	0
ENSG00000018625	ATP1A2	YDR038C		23.9216	22.3648	0
ENSG00000018625	ATP1A2	YGL167C	PMR1	23.6275	25.3684	0
ENSG00000129480	DTD2	YDL219W	DTD1	17.8571	20	0
ENSG00000169169	CPT1C	YAR035W		20.797	24.3086	0
ENSG00000170935	NCBP2L	YPL178W	CBC2	43.1373	31.7308	1
ENSG00000140830	TXNL4B	YPR082C	DIB1	33.557	34.965	1
ENSG00000168090	COPS6	YOR261C		20.1835	19.5266	0
ENSG00000163114	PDHA2	YER178W		51.0309	47.1429	1
ENSG00000285635	AC021660.3	YDR044W		52.8571	11.2805	0
ENSG00000124313	IQSEC2	YJR031C		11.828	12.5	0
ENSG00000124313	IQSEC2	YEL022W		12.7688	13.0226	0
ENSG00000124313	IQSEC2	YNL297C	MON2	11.2903	10.2689	0
ENSG00000080819	CPOX	YDR044W		36.7841	50.9146	1
ENSG00000178021	TSPYL6	YNL246W		10.2439	15.9091	0
ENSG00000163161	ERCC3	YIL143C	SSL2	52.3018	48.5172	1
ENSG00000133063	CHIT1	YDR371W		26.1803	23.8748	0
ENSG00000270249	AC093668.1	YOL081W	IRA2	14.4928	1.29912	0
ENSG00000270249	AC093668.1	YBR140C	IRA1	16.3043	1.45537	0
ENSG00000140829	DHX38	YKR086W	PRP16	34.8003	39.8693	1
ENSG00000127838	PNKD	YOR040W		19.4805	26.3158	0
ENSG00000127838	PNKD	YDR272W		18.961	26.6423	0
ENSG00000174672	BRSK2	YPL026C	SKS1	10.9661	16.7331	0
ENSG00000174672	BRSK2	YDR247W		10.5744	17.5705	0
ENSG00000174672	BRSK2	YOR233W	KIN4	19.4517	18.625	0
ENSG00000174672	BRSK2	YPL141C		20.7572	18.3815	0
ENSG00000174672	BRSK2	YDR122W		23.2376	16.7293	0
ENSG00000174672	BRSK2	YLR096W		22.3238	14.9085	0
ENSG00000174672	BRSK2	YCL024W		22.9765	16.972	0
ENSG00000174672	BRSK2	YDR507C	GIN4	23.4987	15.7618	0
ENSG00000174672	BRSK2	YKL198C	PTK1	14.752	17.0695	0
ENSG00000174672	BRSK2	YJR059W	PTK2	14.4909	13.5697	0
ENSG00000174672	BRSK2	YKL168C		9.39948	9.94475	0
ENSG00000174672	BRSK2	YJL165C		9.79112	8.77193	0
ENSG00000174672	BRSK2	YNL183C		10.5744	10.2532	0
ENSG00000174672	BRSK2	YDL214C		10.3133	11.3019	0
ENSG00000068878	PSME4	YFL007W	BLM10	19.1536	16.4722	0
ENSG00000136877	FPGS	YMR113W		18.0579	24.8244	0
ENSG00000136877	FPGS	YKL132C		13.4583	18.3721	0
ENSG00000136877	FPGS	YOR241W	MET7	34.9233	37.4088	1
ENSG00000129158	SERGEF	YGL097W	SRM1	17.4672	16.5975	0
ENSG00000129158	SERGEF	YLR077W	FMP25	17.0306	13.3791	0
ENSG00000205678	TECRL	YDL015C		25.8953	30.3226	1
ENSG00000100442	FKBP3	YML074C	FPR3	23.6607	12.8954	0
ENSG00000100442	FKBP3	YLR449W		23.6607	13.5204	0
ENSG00000008382	MPND	YJL176C	SWI3	7.58483	4.60606	0
ENSG00000133812	SBF2	YJR110W		6.92266	18.6047	0
ENSG00000211456	SACM1L	YKL212W	SAC1	35.2641	33.2263	1
ENSG00000130741	EIF2S3	YER025W	GCD11	70.9746	63.5674	0
ENSG00000067596	DHX8	YER013W		40.8197	43.4935	1
ENSG00000155463	OXA1L	YER154W	OXA1	20.6061	25.3731	0
ENSG00000136758	YME1L1	YPR024W	YME1	35.705	36.9478	1
ENSG00000225830	ERCC6	YJR035W		28.4662	39.1705	1
ENSG00000164904	ALDH7A1	YPL061W	ALD6	25.7885	27.8	0
ENSG00000164904	ALDH7A1	YOR374W	ALD4	24.1187	25.0482	0
ENSG00000164904	ALDH7A1	YMR170C		25.2319	26.8775	0
ENSG00000164904	ALDH7A1	YMR169C		25.2319	26.8775	0
ENSG00000065559	MAP2K4	YOR231W	MKK1	29.0244	23.4252	0
ENSG00000065559	MAP2K4	YPL140C	MKK2	29.0244	23.5178	0
ENSG00000177182	CLVS1	YNL264C	PDR17	14.9718	15.1429	0
ENSG00000177182	CLVS1	YNL231C	PDR16	18.3616	18.5185	0
ENSG00000196712	NF1	YKL092C	BUD2	10.7784	27.7174	0
ENSG00000173825	TIGD3	YDR081C		19.1083	9.72973	0
ENSG00000155876	RRAGA	YML121W		51.4377	51.9355	1
ENSG00000106628	POLD2	YJR006W	POL31	29.3651	30.3901	1
ENSG00000134265	NAPG	YBL050W	SEC17	18.5897	19.863	0
ENSG00000115255	REEP6	YPR028W	YOP1	32.0652	32.7778	0
ENSG00000183032	SLC25A21	YPL134C	ODC1	33.1104	31.9355	1
ENSG00000183032	SLC25A21	YOR222W	ODC2	36.1204	35.1792	1
ENSG00000122512	PMS2	YNL082W		32.3666	31.9588	1
ENSG00000037637	FBXO42	YER132C		15.2022	6.21791	0
ENSG00000037637	FBXO42	YGL197W		14.9233	7.1957	0
ENSG00000037637	FBXO42	YHR158C		16.1785	9.96564	0
ENSG00000037637	FBXO42	YGR238C		12.9707	10.5442	0
ENSG00000134809	TIMM10	YHR005C-A	TIM10	33.3333	32.2581	1
ENSG00000134809	TIMM10	YBR091C	TIM12	25.5556	21.1009	0
ENSG00000103148	NPRL3	YHL023C	NPR3	20.5624	10.2094	0
ENSG00000079459	FDFT1	YHR190W		36.5546	39.1892	1
ENSG00000165078	CPA6	YHR132C		26.3158	26.7442	0
ENSG00000267060	PTGES3L	YKL117W		13.6646	10.1852	0
ENSG00000162542	TMCO4	YFL034W		25.0789	14.8183	0
ENSG00000130299	GTPBP3	YMR023C	MSS1	33.0153	32.8897	1
ENSG00000187079	TEAD1	YBR083W	TEC1	24.1784	21.1934	0
ENSG00000283900	TPTEP2-CSNK1E	YHR135C	YCK1	37.9808	29.368	0
ENSG00000283900	TPTEP2-CSNK1E	YNL154C		37.0192	28.2051	0
ENSG00000283900	TPTEP2-CSNK1E	YER123W	YCK3	37.0192	29.3893	0
ENSG00000213923	CSNK1E	YHR135C	YCK1	37.9808	29.368	0
ENSG00000213923	CSNK1E	YNL154C		37.0192	28.2051	0
ENSG00000213923	CSNK1E	YER123W	YCK3	37.0192	29.3893	0
ENSG00000132963	POMP	YBR173C	UMP1	24.1135	22.973	0
ENSG00000103266	STUB1	YNL121C	TOM70	14.1914	6.96921	0
ENSG00000103266	STUB1	YHR117W	TOM71	13.8614	6.57277	0
ENSG00000145283	SLC10A6	YPR201W	ARR3	14.8541	13.8614	0
ENSG00000108825	PTGES3L-AARSD1	YNL040W		20.3072	26.0965	0
ENSG00000159063	ALG8	YOR067C	ALG8	39.5437	36.0485	1
ENSG00000120539	MASTL	YFL033C	RIM15	14.4482	7.17514	0
ENSG00000132507	EIF5A	YEL034W	HYP2	52.7174	61.7834	1
ENSG00000132507	EIF5A	YJR047C	ANB1	52.1739	61.1465	1
ENSG00000080511	RDH8	YIR036C		18.429	23.1939	0
ENSG00000080511	RDH8	YIR035C		18.7311	24.4094	0
ENSG00000100284	TOM1	YHL002W		16.8357	18.3628	0
ENSG00000100284	TOM1	YNR006W	VPS27	13.5903	10.7717	0
ENSG00000100284	TOM1	YHR108W		19.4726	16.4103	0
ENSG00000100284	TOM1	YDR358W		19.8783	17.5943	0
ENSG00000118046	STK11	YLR248W	RCK2	18.0139	12.7869	0
ENSG00000118046	STK11	YGL158W		18.2448	15.4297	0
ENSG00000153015	CWC27	YDR155C	CPR1	11.2288	32.716	0
ENSG00000153015	CWC27	YML078W	CPR3	11.4407	29.6703	0
ENSG00000173486	FKBP2	YML074C	FPR3	28.8732	9.97567	0
ENSG00000173486	FKBP2	YLR449W		32.3944	11.7347	0
ENSG00000142230	SAE1	YKL027W		14.4509	11.1857	0
ENSG00000142230	SAE1	YHR003C		11.5607	9.32401	0
ENSG00000164284	GRPEL2	YOR232W	MGE1	24.8889	24.5614	0
ENSG00000100324	TAB1	YOR090C	PTC5	10.7143	9.44056	0
ENSG00000286264	AP001453.5	YML074C	FPR3	28.8732	9.97567	0
ENSG00000286264	AP001453.5	YLR449W		32.3944	11.7347	0
ENSG00000135317	SNX14	YML104C		17.3362	14.5519	0
ENSG00000139508	SLC46A3	YJL163C		12.959	10.8108	0
ENSG00000088832	FKBP1A	YML074C	FPR3	40.7407	10.7056	0
ENSG00000088832	FKBP1A	YLR449W		38.8889	10.7143	0
ENSG00000102471	NDFIP2	YBR290W		18.1548	19.0031	0
ENSG00000101464	PIGU	YLR459W	GAB1	27.3563	30.203	1
ENSG00000154059	IMPACT	YCR059C		25.9375	32.1705	1
ENSG00000111837	MAK	YKL161C	KDX1	14.9691	22.4018	0
ENSG00000111837	MAK	YHR030C	SLT2	17.7469	23.7603	0
ENSG00000266967	AARSD1	YNL040W		29.3689	26.5351	1
ENSG00000163939	PBRM1	YKR008W		9.66952	25.28	0
ENSG00000172940	SLC22A13	YML123C	PHO84	13.7931	12.9472	0
ENSG00000127511	SIN3B	YOL004W	SIN3	28.8296	21.8099	0
ENSG00000181038	METTL23	YBR271W		23.1579	10.5012	0
ENSG00000095564	BTAF1	YPL082C	MOT1	37.5879	37.2255	1
ENSG00000118515	SGK1	YPR111W		20.9125	19.5035	0
ENSG00000118515	SGK1	YGR092W		22.4335	20.6294	0
ENSG00000087903	RFX2	YLR176C	RFX1	17.704	15.783	0
ENSG00000136848	DAB2IP	YOL081W	IRA2	20.2297	7.43748	0
ENSG00000136848	DAB2IP	YBR140C	IRA1	21.2898	7.79431	0
ENSG00000159459	UBR1	YLR024C		19.3825	18.109	0
ENSG00000159459	UBR1	YGR184C	UBR1	19.2682	17.2821	0
ENSG00000137168	PPIL1	YDR155C	CPR1	38.5542	39.5062	0
ENSG00000137168	PPIL1	YML078W	CPR3	40.9639	37.3626	0
ENSG00000165458	INPPL1	YNL106C	INP52	11.7647	12.5106	0
ENSG00000165458	INPPL1	YOR109W	INP53	11.6057	13.1888	0
ENSG00000130377	ACSBG2	YBR041W		12.7628	12.7055	0
ENSG00000150456	EEF1AKMT1	YGR001C		41.5888	35.8871	1
ENSG00000106588	PSMA2	YML092C		60.6838	56.8	1
ENSG00000159082	SYNJ1	YNL106C	INP52	20.5335	27.9797	0
ENSG00000159082	SYNJ1	YOR109W	INP53	19.4789	28.365	0
ENSG00000159228	CBR1	YIR036C		22.3827	23.5741	0
ENSG00000159228	CBR1	YIR035C		23.1047	25.1968	0
ENSG00000256646	AC010132.3	YML092C		60.6838	56.8	1
ENSG00000133985	TTC9	YDR519W	FPR2	8.55856	14.0741	0
ENSG00000133985	TTC9	YML074C	FPR3	10.8108	5.83942	0
ENSG00000133985	TTC9	YLR449W		9.90991	5.61225	0
ENSG00000169727	GPS1	YIL071C	PCI8	12.9032	15.3153	0
ENSG00000140522	RLBP1	YLR380W	CSR1	18.9274	14.7059	0
ENSG00000140522	RLBP1	YNL264C	PDR17	15.7729	14.2857	0
ENSG00000140522	RLBP1	YNL231C	PDR16	15.4574	13.9601	0
ENSG00000115211	EIF2B4	YGR083C	GCD2	30.3309	25.3456	1
ENSG00000269590	AC010422.5	YGL156W		15.8974	2.86242	0
ENSG00000095059	DHPS	YHR068W		57.1816	54.522	1
ENSG00000159423	ALDH4A1	YHR037W		41.7407	40.8696	1
ENSG00000163527	STT3B	YGL022W		47.4576	54.5961	1
ENSG00000127527	EPS15L1	YKR019C		10.5495	15.6098	0
ENSG00000127527	EPS15L1	YJL083W		10	15.0662	0
ENSG00000105675	ATP4A	YOR291W		16.715	11.7527	0
ENSG00000105675	ATP4A	YGL008C	PMA1	15.8454	17.8649	0
ENSG00000105675	ATP4A	YPL036W		15.5556	17.0011	0
ENSG00000105675	ATP4A	YDR039C		22.9952	21.8148	0
ENSG00000105675	ATP4A	YDR040C	ENA1	22.8986	21.7232	0
ENSG00000105675	ATP4A	YDR038C		22.9952	21.8148	0
ENSG00000105675	ATP4A	YGL167C	PMR1	23.0918	25.1579	0
ENSG00000126062	TMEM115	YOL107W		19.943	20.4678	0
ENSG00000140374	ETFA	YPR004C		45.9459	44.4767	1
ENSG00000083642	PDS5B	YMR076C		16.7934	19.029	0
ENSG00000128039	SRD5A3	YIL049W		21.6981	27.2727	0
ENSG00000114388	NPRL2	YEL062W		30.5263	18.8618	0
ENSG00000144671	SLC22A14	YML123C	PHO84	11.4478	11.5843	0
ENSG00000012817	KDM5D	YJR119C	JHD2	13.7102	28.9835	0
ENSG00000269242	AC010422.3	YGL156W		10.101	1.84672	0
ENSG00000104774	MAN2B1	YGL156W		12.0673	11.265	0
ENSG00000174405	LIG4	YOR005C	DNL4	25.4665	24.5763	0
ENSG00000198399	ITSN2	YBL047C	EDE1	8.89806	10.9341	0
ENSG00000198399	ITSN2	YKR019C		4.94991	13.6585	0
ENSG00000198399	ITSN2	YJL083W		5.18562	14.5695	0
ENSG00000072849	DERL2	YDR411C		26.3598	18.4751	0
ENSG00000132541	RIDA	YER057C	HMF1	34.3066	36.4341	1
ENSG00000132541	RIDA	YIL051C	MMF1	32.1168	30.3448	1
ENSG00000169230	PRELID1	YLR193C		27.3973	34.2857	1
ENSG00000182446	NPLOC4	YBR170C	NPL4	32.0724	33.6207	1
ENSG00000066230	SLC9A3	YDR456W	NHX1	17.1463	22.5908	0
ENSG00000285589	AC010422.8	YHR068W		32.8467	11.6279	0
ENSG00000108515	ENO3	YPL281C		59.2166	58.8101	1
ENSG00000108515	ENO3	YOR393W		59.2166	58.8101	1
ENSG00000108515	ENO3	YHR174W	ENO2	62.9032	62.4714	1
ENSG00000108515	ENO3	YGR254W	ENO1	63.8249	63.3867	1
ENSG00000108515	ENO3	YMR323W		59.2166	58.8101	1
ENSG00000180104	EXOC3	YIL068C		20	18.5093	0
ENSG00000169427	KCNK9	YJL093C	TOK1	19.2513	10.4197	0
ENSG00000174840	PDE12	YML118W		14.4499	17.4257	0
ENSG00000174840	PDE12	YMR285C		15.7635	18.6408	0
ENSG00000116898	MRPS15	YDR337W		18.677	16.7832	0
ENSG00000065833	ME1	YKL029C		38.6364	33.0344	1
ENSG00000163864	NMNAT3	YGR010W		25.4335	22.2785	0
ENSG00000163864	NMNAT3	YLR328W		26.5896	22.9426	0
ENSG00000132382	MYBBP1A	YEL055C		14.7898	19.2759	0
ENSG00000196730	DAPK1	YMR291W		8.11189	19.7952	0
ENSG00000196730	DAPK1	YML002W		7.55245	14.654	0
ENSG00000262664	OVCA2	YMR222C		24.6696	25.1121	0
ENSG00000262664	OVCA2	YHR049W		23.7885	22.2222	0
ENSG00000262664	OVCA2	YOR280C		26.4317	22.5564	0
ENSG00000108963	DPH1	YIL103W	DPH1	44.0181	45.8824	1
ENSG00000278535	DHRS11	YIR036C		19.6154	19.3916	0
ENSG00000278535	DHRS11	YIR035C		16.5385	16.9291	0
ENSG00000057663	ATG5	YPL149W	ATG5	25.4545	23.8095	0
ENSG00000166793	YPEL4	YHR009C	TDA3	10.2362	2.48566	0
ENSG00000172409	CLP1	YOR250C		25.1765	24.0449	0
ENSG00000164347	GFM2	YJL102W		35.0449	33.3333	1
ENSG00000130305	NSUN5	YNL022C		25.5319	24.4898	0
ENSG00000128016	ZFP36	YLR136C	TIS11	15.0602	17.5439	0
ENSG00000128016	ZFP36	YDR151C		16.8675	17.2308	0
ENSG00000008083	JARID2	YMR176W		9.22953	8.15025	0
ENSG00000141252	VPS53	YJL029C		20.1923	20.438	0
ENSG00000139514	SLC7A1	YBR068C		16.2162	16.7488	0
ENSG00000139514	SLC7A1	YDR046C	BAP3	15.2623	15.894	0
ENSG00000139514	SLC7A1	YNL270C	ALP1	14.3084	15.7068	0
ENSG00000139514	SLC7A1	YEL063C		13.3545	14.2373	0
ENSG00000139514	SLC7A1	YCL025C	AGP1	17.1701	17.0616	0
ENSG00000139514	SLC7A1	YDR508C		16.3752	15.5354	0
ENSG00000139514	SLC7A1	YLL061W		13.3545	14.4082	0
ENSG00000139514	SLC7A1	YPL274W		14.9444	16.0136	0
ENSG00000105173	CCNE1	YPL256C		15.122	11.3761	0
ENSG00000105173	CCNE1	YMR199W		14.1463	10.6227	0
ENSG00000105173	CCNE1	YGR108W	CLB1	17.3171	15.0743	0
ENSG00000105173	CCNE1	YPR119W		17.8049	14.8676	0
ENSG00000105173	CCNE1	YPR120C		17.8049	16.7816	0
ENSG00000105173	CCNE1	YGR109C		17.3171	18.6842	0
ENSG00000105173	CCNE1	YDL155W		15.6098	14.9883	0
ENSG00000105173	CCNE1	YLR210W		13.9024	12.3913	0
ENSG00000162408	NOL9	YLL035W		14.9573	16.6139	0
ENSG00000010256	UQCRC1	YPR191W	QCR2	14.7917	19.2935	0
ENSG00000010256	UQCRC1	YPR122W	AXL1	11.4583	4.55298	0
ENSG00000155465	SLC7A7	YBR068C		18.3953	15.4351	0
ENSG00000155465	SLC7A7	YDR046C	BAP3	18.7867	15.894	0
ENSG00000155465	SLC7A7	YNL270C	ALP1	17.8082	15.8813	0
ENSG00000155465	SLC7A7	YEL063C		16.8297	14.5763	0
ENSG00000155465	SLC7A7	YCL025C	AGP1	17.4168	14.06	0
ENSG00000155465	SLC7A7	YDR508C		16.2427	12.5189	0
ENSG00000155465	SLC7A7	YLL061W		16.8297	14.7513	0
ENSG00000155465	SLC7A7	YPL274W		17.8082	15.5026	0
ENSG00000166394	CYB5R2	YML087C		31.8841	28.2051	0
ENSG00000166394	CYB5R2	YML125C	PGA3	33.6957	29.8077	0
ENSG00000104356	POP1	YNL221C		17.9688	21.0286	0
ENSG00000006744	ELAC2	YKR079C		24.8184	24.463	0
ENSG00000160208	RRP1B	YDR087C		10.2902	28.0576	0
ENSG00000099624	ATP5F1D	YDL004W		28.5714	30	1
ENSG00000164346	NSA2	YER126C		62.3077	62.069	1
ENSG00000150753	CCT5	YJR064W	CCT5	57.1165	54.9822	1
ENSG00000187790	FANCM	YIR002C		13.6719	28.1974	0
ENSG00000169891	REPS2	YKR019C		8.0303	8.61789	0
ENSG00000169891	REPS2	YJL083W		8.63636	9.43709	0
ENSG00000107897	ACBD5	YGR037C		5.05618	31.0345	0
ENSG00000170950	PGK2	YCR012W		62.5899	62.7404	1
ENSG00000167632	TRAPPC9	YDR407C		13.1621	12.723	0
ENSG00000107959	PITRM1	YDR430C	CYM1	34.2004	35.8948	1
ENSG00000001561	ENPP4	YCR026C		24.2826	14.8248	0
ENSG00000001561	ENPP4	YEL016C		21.1921	19.4726	0
ENSG00000013016	EHD3	YBL047C	EDE1	11.7757	4.56191	0
ENSG00000013016	EHD3	YKR019C		13.4579	11.7073	0
ENSG00000013016	EHD3	YJL083W		11.215	9.93377	0
ENSG00000139826	ABHD13	YNL320W		31.1573	36.9718	1
ENSG00000119537	KDSR	YBR265W		23.494	24.375	0
ENSG00000170312	CDK1	YBR160W	CDC28	59.2593	59.0604	1
ENSG00000106633	GCK	YLR446W		19.9571	21.4781	0
ENSG00000284874	AC000093.1	YCR002C		30.6878	36.0248	0
ENSG00000184702	SEPT5	YCR002C		31.4363	36.0248	0
ENSG00000112796	ENPP5	YCR026C		25.7862	16.5768	0
ENSG00000112796	ENPP5	YEL016C		19.9161	19.2698	0
ENSG00000067057	PFKP	YMR205C		42.0918	34.4108	0
ENSG00000130520	LSM4	YER112W	LSM4	31.6547	23.5294	0
ENSG00000075239	ACAT1	YPL028W	ERG10	45.1991	48.4925	1
ENSG00000158483	FAM86C1	YJR129C		11.5152	5.60472	0
ENSG00000125037	EMC3	YKL207W	AIM27	30.2682	31.2253	1
ENSG00000112685	EXOC2	YDR166C		16.7749	15.9629	0
ENSG00000167258	CDK12	YPL042C	SSN3	7.98658	21.4414	0
ENSG00000167258	CDK12	YFL029C	CAK1	4.83221	19.5652	0
ENSG00000145241	CENPC	YKL089W		12.5133	21.4936	0
ENSG00000099219	ERMP1	YBR074W	YBR074W	19.0265	17.623	0
ENSG00000090924	PLEKHG2	YAL041W	CDC24	3.6075	5.8548	0
ENSG00000141499	WRAP53	YNL187W		11.6788	17.9272	0
ENSG00000136478	TEX2	YPR091C		11.4638	16.8831	0
ENSG00000156398	SFXN2	YOR271C		32.2981	31.8043	1
ENSG00000105671	DDX49	YHR169W		39.5445	44.3155	1
ENSG00000100201	DDX17	YNL112W		41.5869	55.6777	1
ENSG00000066651	TRMT11	YOL124C		31.9654	34.1801	1
ENSG00000182107	TMEM30B	YNL323W	LEM3	29.9145	25.3623	1
ENSG00000249662	LINC02218	YML015C	TAF11	16.1616	9.24856	0
ENSG00000268799	AC106774.4	YKL049C	CSE4	48.9796	31.441	1
ENSG00000284373	TAF11L2	YML015C	TAF11	16.6667	9.53757	0
ENSG00000284439	TAF11L3	YML015C	TAF11	15.6566	8.95954	0
ENSG00000284283	TAF11L4	YML015C	TAF11	15.6566	8.95954	0
ENSG00000284234	TAF11L5	YML015C	TAF11	15.6566	8.95954	0
ENSG00000284042	TAF11L6	YML015C	TAF11	15.6566	8.95954	0
ENSG00000284465	TAF11L7	YML015C	TAF11	15.6566	8.95954	0
ENSG00000283967	TAF11L8	YML015C	TAF11	15.6566	8.95954	0
ENSG00000283988	TAF11L9	YML015C	TAF11	15.1515	8.67052	0
ENSG00000105669	COPE	YIL076W	SEC28	17.8248	19.9324	0
ENSG00000138231	DBR1	YKL149C	DBR1	25.5515	34.321	1
ENSG00000100196	KDELR3	YBL040C		45.4545	45.6621	1
ENSG00000284356	TAF11L10	YML015C	TAF11	15.6566	8.95954	0
ENSG00000110700	RPS13	YDR064W	RPS13	77.4834	77.4834	1
ENSG00000283740	TAF11L11	YML015C	TAF11	16.6667	9.53757	0
ENSG00000249156	TAF11L12	YML015C	TAF11	16.7513	9.53757	0
ENSG00000174776	WDR49	YJL112W	MDV1	10.33	10.084	0
ENSG00000174776	WDR49	YKR036C		10.9039	11.8196	0
ENSG00000100425	BRD1	YPR031W		16.6526	26.4706	0
ENSG00000149809	TM7SF2	YGL012W		29.1866	25.7928	1
ENSG00000278619	MRM1	YOR201C	MRM1	24.3626	20.8738	0
ENSG00000103657	HERC1	YGL097W	SRM1	2.05719	20.7469	0
ENSG00000103657	HERC1	YLR077W	FMP25	2.05719	17.1527	0
ENSG00000105325	FZR1	YGL003C	CDH1	42.1371	36.9258	1
ENSG00000149476	TKFC	YML070W		35.3043	34.7603	1
ENSG00000149476	TKFC	YFL053W		36.8696	35.8714	1
ENSG00000165678	GHITM	YNL305C	BXI1	13.0435	15.1515	0
ENSG00000164924	YWHAZ	YDR099W	BMH2	64.4898	57.8755	1
ENSG00000132964	CDK8	YPL042C	SSN3	37.931	31.7117	0
ENSG00000132964	CDK8	YFL029C	CAK1	14.0086	17.663	0
ENSG00000130811	EIF3G	YDR429C		28.125	32.8467	1
ENSG00000140506	LMAN1L	YKR044W		13.4981	16.0271	0
ENSG00000140506	LMAN1L	YLR080W		12.5475	14.8649	0
ENSG00000140506	LMAN1L	YFL048C		13.8783	16.4045	0
ENSG00000144677	CTDSPL	YLR019W		43.1159	29.9748	1
ENSG00000144677	CTDSPL	YLL010C		44.2029	28.5714	1
ENSG00000100292	HMOX1	YLR205C		20.4861	18.612	0
ENSG00000113712	CSNK1A1	YHR135C	YCK1	44.1096	29.9256	0
ENSG00000113712	CSNK1A1	YNL154C		44.3836	29.6703	0
ENSG00000113712	CSNK1A1	YER123W	YCK3	40.8219	28.4351	0
ENSG00000283776	TAF11L13	YML015C	TAF11	16.1616	9.24856	0
ENSG00000250782	TAF11L14	YML015C	TAF11	16.2437	9.24856	0
ENSG00000122728	TAF1L	YGR274C	TAF1	16.3746	28.0488	0
ENSG00000087053	MTMR2	YJR110W		28.9269	27.0349	0
ENSG00000137135	ARHGEF39	YLR371W		14.6269	3.61357	0
ENSG00000137135	ARHGEF39	YGR070W	ROM1	14.3284	4.15584	0
ENSG00000269466	H3.Y	YKL049C	CSE4	51.4706	30.5677	1
ENSG00000130810	PPAN	YHR066W		31.5011	32.8918	1
ENSG00000130810	PPAN	YDR312W		30.8668	32.2296	1
ENSG00000134851	TMEM165	YBR187W		29.321	33.9286	1
ENSG00000070748	CHAT	YML042W	CAT2	21.7914	24.3284	0
ENSG00000073536	NLE1	YCR072C		47.6289	44.8544	1
ENSG00000243207	PPAN-P2RY11	YHR066W		18.7657	32.8918	0
ENSG00000243207	PPAN-P2RY11	YDR312W		18.3879	32.2296	0
ENSG00000008128	CDK11A	YPL042C	SSN3	14.9425	21.0811	0
ENSG00000008128	CDK11A	YFL029C	CAK1	8.68455	18.4783	0
ENSG00000153814	JAZF1	YLR403W	SFP1	24.2798	8.63836	0
ENSG00000155252	PI4K2A	YJL100W		34.8643	27.5124	1
ENSG00000102781	KATNAL1	YER047C		31.2245	17.0569	0
ENSG00000102781	KATNAL1	YPL074W		31.4286	20.4244	0
ENSG00000249967	AL355315.1	YJL100W		31.6258	23.3937	0
ENSG00000119912	IDE	YLR389C		36.8008	36.5141	1
ENSG00000241973	PI4KA	YLR305C		24.548	27.1579	0
ENSG00000080608	PUM3	YDR496C		21.9136	21.6463	0
ENSG00000067992	PDK3	YGL059W		24.8193	20.9776	0
ENSG00000127580	WDR24	YOL138C	RTC1	19.3671	11.4094	0
ENSG00000175662	TOM1L2	YHL002W		16.3708	18.3628	0
ENSG00000175662	TOM1L2	YNR006W	VPS27	14.0039	11.4148	0
ENSG00000175662	TOM1L2	YHR108W		22.288	19.3162	0
ENSG00000175662	TOM1L2	YDR358W		20.7101	18.851	0
ENSG00000175202	HIGD2B	YML030W		17.9245	11.9497	0
ENSG00000099940	SNAP29	YGR009C	SEC9	25.1938	9.98464	0
ENSG00000106591	MRPL32	YCR003W	MRPL32	15.9574	16.3934	0
ENSG00000143921	ABCG8	YOL075C		8.61813	4.48223	0
ENSG00000164398	ACSL6	YBR041W		12.4654	13.4529	0
ENSG00000164398	ACSL6	YMR246W		25.2078	26.2248	0
ENSG00000164398	ACSL6	YIL009W		24.7922	25.7925	0
ENSG00000164398	ACSL6	YOR317W		26.8698	27.7143	0
ENSG00000187714	SLC18A3	YPR156C		16.5414	14.1479	0
ENSG00000187714	SLC18A3	YGR138C		17.4812	15.1466	0
ENSG00000064666	CNN2	YOR367W		17.5758	29	0
ENSG00000100297	MCM5	YLR274W	MCM5	50.2725	47.6129	1
ENSG00000164776	PHKG1	YLR248W	RCK2	20.7637	14.2623	0
ENSG00000164776	PHKG1	YGL158W		20.7637	16.9922	0
ENSG00000138075	ABCG5	YDR011W		20.1229	8.72752	0
ENSG00000138075	ABCG5	YNR070W		20.2765	9.90248	0
ENSG00000138075	ABCG5	YPL058C		20.1229	8.66975	0
ENSG00000138075	ABCG5	YOR153W	PDR5	19.9693	8.60357	0
ENSG00000138075	ABCG5	YDR406W		19.6621	8.37148	0
ENSG00000138075	ABCG5	YOR328W		20.8909	8.69565	0
ENSG00000138075	ABCG5	YOR011W		20.4301	9.54089	0
ENSG00000138075	ABCG5	YIL013C		20.4301	9.42594	0
